id,stcnttr,name,addr,level,dist,score
Census Tract 129.01,Census Tract 129.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.63 miles,Compare
Census Tract 129.01,Census Tract 129.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.67 miles,Compare
Census Tract 129.01,Census Tract 129.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.93 miles,8
Census Tract 129.01,Census Tract 129.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,4.07 miles,10
Census Tract 129.01,Census Tract 129.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,4.07 miles,5
Census Tract 129.01,Census Tract 129.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.8 miles,4
Census Tract 129.01,Census Tract 129.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.81 miles,8
Census Tract 129.02,Census Tract 129.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,0.48 miles,8
Census Tract 129.02,Census Tract 129.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.5 miles,Compare
Census Tract 129.02,Census Tract 129.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.61 miles,8
Census Tract 129.02,Census Tract 129.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.76 miles,Compare
Census Tract 129.02,Census Tract 129.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.24 miles,Compare
Census Tract 129.02,Census Tract 129.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.74 miles,5
Census Tract 129.02,Census Tract 129.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.74 miles,3
Census Tract 129.02,Census Tract 129.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,3.0 miles,3
Census Tract 129.02,Census Tract 129.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.15 miles,Compare
Census Tract 129.02,Census Tract 129.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.19 miles,4
Census Tract 129.02,Census Tract 129.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.37 miles,Compare
Census Tract 129.02,Census Tract 129.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.66 miles,8
Census Tract 129.02,Census Tract 129.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.67 miles,Compare
Census Tract 129.02,Census Tract 129.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.93 miles,10
Census Tract 129.02,Census Tract 129.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.93 miles,5
Census Tract 129.02,Census Tract 129.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.59 miles,8
Census Tract 129.02,Census Tract 129.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.8 miles,4
Census Tract 1290,Census Tract 1290,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,1.76 miles,9
Census Tract 1290,Census Tract 1290,San Andreas High (Continuation) School,"599 William Avenue, Larkspur, CA 94939",10-12,4.67 miles,Compare
Census Tract 1290,Census Tract 1290,Tamalpais Adult/Community Education,"375 Doherty Drive, Larkspur, CA 94939",n/a,4.84 miles,Compare
Census Tract 1290,Census Tract 1290,Tamiscal High (Alternative) School,"305 Doherty Drive, Larkspur, CA 94939",9-12,4.92 miles,8
Census Tract 1290,Census Tract 1290,Redwood High School,"395 Doherty Drive, Larkspur, CA 94939",9-12,4.94 miles,9
Census Tract 130,Census Tract 130,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,0.56 miles,8
Census Tract 130,Census Tract 130,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.25 miles,Compare
Census Tract 130,Census Tract 130,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.45 miles,8
Census Tract 130,Census Tract 130,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.53 miles,Compare
Census Tract 130,Census Tract 130,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.01 miles,Compare
Census Tract 130,Census Tract 130,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.5 miles,5
Census Tract 130,Census Tract 130,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.5 miles,3
Census Tract 130,Census Tract 130,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.75 miles,3
Census Tract 130,Census Tract 130,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.91 miles,Compare
Census Tract 130,Census Tract 130,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.95 miles,4
Census Tract 130,Census Tract 130,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.32 miles,Compare
Census Tract 130,Census Tract 130,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.42 miles,Compare
Census Tract 130,Census Tract 130,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.63 miles,8
Census Tract 130,Census Tract 130,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.72 miles,10
Census Tract 130,Census Tract 130,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.72 miles,5
Census Tract 130,Census Tract 130,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.45 miles,8
Census Tract 130,Census Tract 130,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.56 miles,4
Census Tract 1302.01,Census Tract 1302.01,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,3.61 miles,9
Census Tract 1302.01,Census Tract 1302.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,4.73 miles,8
Census Tract 1302.02,Census Tract 1302.02,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,2.8 miles,9
Census Tract 131.01,Census Tract 131.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,0.66 miles,8
Census Tract 131.01,Census Tract 131.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,0.95 miles,Compare
Census Tract 131.01,Census Tract 131.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.39 miles,Compare
Census Tract 131.01,Census Tract 131.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.49 miles,8
Census Tract 131.01,Census Tract 131.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.63 miles,Compare
Census Tract 131.01,Census Tract 131.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.26 miles,5
Census Tract 131.01,Census Tract 131.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.26 miles,3
Census Tract 131.01,Census Tract 131.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.45 miles,3
Census Tract 131.01,Census Tract 131.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.56 miles,Compare
Census Tract 131.01,Census Tract 131.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.59 miles,4
Census Tract 131.01,Census Tract 131.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.11 miles,Compare
Census Tract 131.01,Census Tract 131.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.51 miles,Compare
Census Tract 131.01,Census Tract 131.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.61 miles,10
Census Tract 131.01,Census Tract 131.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.61 miles,5
Census Tract 131.01,Census Tract 131.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.85 miles,8
Census Tract 131.01,Census Tract 131.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.24 miles,4
Census Tract 131.01,Census Tract 131.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.49 miles,8
Census Tract 131.02,Census Tract 131.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,0.76 miles,8
Census Tract 131.02,Census Tract 131.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,0.9 miles,Compare
Census Tract 131.02,Census Tract 131.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.26 miles,Compare
Census Tract 131.02,Census Tract 131.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.33 miles,8
Census Tract 131.02,Census Tract 131.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,1.67 miles,Compare
Census Tract 131.02,Census Tract 131.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.18 miles,5
Census Tract 131.02,Census Tract 131.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.18 miles,3
Census Tract 131.02,Census Tract 131.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.41 miles,3
Census Tract 131.02,Census Tract 131.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.56 miles,Compare
Census Tract 131.02,Census Tract 131.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,2.6 miles,4
Census Tract 131.02,Census Tract 131.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.08 miles,Compare
Census Tract 131.02,Census Tract 131.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,3.35 miles,Compare
Census Tract 131.02,Census Tract 131.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.48 miles,10
Census Tract 131.02,Census Tract 131.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.48 miles,5
Census Tract 131.02,Census Tract 131.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.69 miles,8
Census Tract 131.02,Census Tract 131.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.21 miles,4
Census Tract 131.02,Census Tract 131.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.33 miles,8
Census Tract 131.02,Census Tract 131.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,4.93 miles,Compare
Census Tract 131.02,Census Tract 131.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,4.96 miles,7
Census Tract 1311,Census Tract 1311,Redwood High School,"395 Doherty Drive, Larkspur, CA 94939",9-12,4.19 miles,9
Census Tract 1311,Census Tract 1311,Tamiscal High (Alternative) School,"305 Doherty Drive, Larkspur, CA 94939",9-12,4.27 miles,8
Census Tract 1311,Census Tract 1311,San Andreas High (Continuation) School,"599 William Avenue, Larkspur, CA 94939",10-12,4.47 miles,Compare
Census Tract 1311,Census Tract 1311,Tamalpais Adult/Community Education,"375 Doherty Drive, Larkspur, CA 94939",n/a,4.48 miles,Compare
Census Tract 1311,Census Tract 1311,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,4.56 miles,9
Census Tract 1311,Census Tract 1311,Sir Francis Drake High School,"1327 Sir Francis Drake Boulevard, San Anselmo, CA 94960",9-12,4.93 miles,9
Census Tract 132,Census Tract 132,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.01 miles,8
Census Tract 132,Census Tract 132,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,1.05 miles,8
Census Tract 132,Census Tract 132,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.26 miles,Compare
Census Tract 132,Census Tract 132,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.28 miles,Compare
Census Tract 132,Census Tract 132,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.17 miles,Compare
Census Tract 132,Census Tract 132,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.32 miles,5
Census Tract 132,Census Tract 132,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.32 miles,3
Census Tract 132,Census Tract 132,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.7 miles,3
Census Tract 132,Census Tract 132,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,2.81 miles,Compare
Census Tract 132,Census Tract 132,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,2.95 miles,Compare
Census Tract 132,Census Tract 132,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,3.03 miles,4
Census Tract 132,Census Tract 132,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,3.13 miles,8
Census Tract 132,Census Tract 132,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,3.37 miles,Compare
Census Tract 132,Census Tract 132,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.37 miles,10
Census Tract 132,Census Tract 132,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.37 miles,5
Census Tract 132,Census Tract 132,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.98 miles,8
Census Tract 132,Census Tract 132,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,4.5 miles,4
Census Tract 132,Census Tract 132,Independence High School,"1350 7th Avenue, San Francisco, CA 94122",9-12,4.82 miles,3
Census Tract 132,Census Tract 132,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,4.94 miles,Compare
Census Tract 132,Census Tract 132,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,4.97 miles,7
Census Tract 132,Census Tract 132,Lowell High School,"1101 Eucalyptus Drive, San Francisco, CA 94132",9-12,5.0 miles,10
Census Tract 1321,Census Tract 1321,NoSuchElementException,0,0,0,0
Census Tract 1322,Census Tract 1322,NoSuchElementException,0,0,0,0
Census Tract 133,Census Tract 133,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,0.7 miles,8
Census Tract 133,Census Tract 133,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.35 miles,Compare
Census Tract 133,Census Tract 133,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,1.72 miles,Compare
Census Tract 133,Census Tract 133,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,1.86 miles,8
Census Tract 133,Census Tract 133,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,1.99 miles,Compare
Census Tract 133,Census Tract 133,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,2.31 miles,8
Census Tract 133,Census Tract 133,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,2.35 miles,5
Census Tract 133,Census Tract 133,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,2.35 miles,3
Census Tract 133,Census Tract 133,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,2.69 miles,Compare
Census Tract 133,Census Tract 133,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,2.9 miles,3
Census Tract 133,Census Tract 133,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,2.98 miles,10
Census Tract 133,Census Tract 133,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,2.98 miles,5
Census Tract 133,Census Tract 133,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,3.28 miles,Compare
Census Tract 133,Census Tract 133,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,3.29 miles,8
